epoch,step,train_loss,train_mse,train_r2,validation_loss,validation_mse,validation_r2
101,24479,,,,0.4846208691596985,0.4846208095550537,-1.3890420198440552
101,24479,0.2764432728290558,0.2764432728290558,-0.6558820605278015,,,
102,24719,,,,0.3935018479824066,0.393501877784729,-0.9987879991531372
102,24719,0.2817041873931885,0.2817043364048004,-0.651448667049408,,,
103,24959,,,,0.39354074001312256,0.3935406506061554,-0.8530429005622864
103,24959,0.26660749316215515,0.2666074335575104,-0.563011646270752,,,
104,25199,,,,0.4050265848636627,0.4050265848636627,-1.0707343816757202
104,25199,0.27301865816116333,0.2730187475681305,-0.6190818548202515,,,
105,25439,,,,0.4039992392063141,0.4039992392063141,-0.9979199767112732
105,25439,0.26366862654685974,0.26366856694221497,-0.5951427817344666,,,
106,25679,,,,0.45079275965690613,0.45079272985458374,-1.1130468845367432
106,25679,0.26433807611465454,0.26433804631233215,-0.5968130230903625,,,
107,25919,,,,0.4454335570335388,0.44543352723121643,-1.008357286453247
107,25919,0.26476386189460754,0.26476386189460754,-0.5994194149971008,,,
108,26159,,,,0.4608367383480072,0.460836797952652,-1.1159363985061646
108,26159,0.26233187317848206,0.2623319923877716,-0.553642749786377,,,
109,26399,,,,0.48758116364479065,0.48758116364479065,-1.1863377094268799
109,26399,0.2577953040599823,0.257795125246048,-0.5892056822776794,,,
110,26639,,,,0.48719659447669983,0.48719656467437744,-1.454218864440918
110,26639,0.2629671096801758,0.26296713948249817,-0.5552732944488525,,,
111,26879,,,,0.43774399161338806,0.43774402141571045,-0.9885618090629578
111,26879,0.2559301257133484,0.2559300363063812,-0.5533763766288757,,,
112,27119,,,,0.4234289824962616,0.4234289228916168,-0.9319309592247009
112,27119,0.2569543421268463,0.2569544315338135,-0.5772241353988647,,,
113,27359,,,,0.4235037863254547,0.4235038757324219,-0.8772990107536316
113,27359,0.2593761086463928,0.25937601923942566,-0.562081515789032,,,
114,27599,,,,0.46458932757377625,0.46458932757377625,-1.3036878108978271
114,27599,0.24824754893779755,0.24824753403663635,-0.503736674785614,,,
115,27839,,,,0.4271196126937866,0.427119642496109,-0.8800827860832214
115,27839,0.25469455122947693,0.25469452142715454,-0.572847306728363,,,
116,28079,,,,0.458901971578598,0.45890185236930847,-1.2206974029541016
116,28079,0.2504963278770447,0.25049638748168945,-0.5628687143325806,,,
117,28319,,,,0.45164230465888977,0.45164236426353455,-1.0625683069229126
117,28319,0.24939991533756256,0.24939994513988495,-0.5160903930664062,,,
118,28559,,,,0.4690294861793518,0.4690294861793518,-1.1077547073364258
118,28559,0.2477610558271408,0.24776117503643036,-0.514034628868103,,,
119,28799,,,,0.4327823519706726,0.4327823221683502,-1.0698658227920532
119,28799,0.24799886345863342,0.2479989230632782,-0.5266151428222656,,,
120,29039,,,,0.4473414123058319,0.4473414719104767,-1.1932857036590576
120,29039,0.24452418088912964,0.24452419579029083,-0.5282221436500549,,,
121,29279,,,,0.47289687395095825,0.4728969633579254,-1.2540087699890137
121,29279,0.23698854446411133,0.23698864877223969,-0.4732336699962616,,,
122,29519,,,,0.51421058177948,0.5142104029655457,-1.5599563121795654
122,29519,0.24283470213413239,0.24283471703529358,-0.5199981927871704,,,
123,29759,,,,0.4083796441555023,0.4083796441555023,-0.8016298413276672
123,29759,0.2349240630865097,0.2349240481853485,-0.4475433826446533,,,
124,29999,,,,0.3815154433250427,0.38151538372039795,-0.8729669451713562
124,29999,0.2375161200761795,0.23751617968082428,-0.4717904031276703,,,
125,30239,,,,0.40138646960258484,0.4013865292072296,-0.7906728386878967
125,30239,0.23870518803596497,0.23870521783828735,-0.4980035722255707,,,
126,30479,,,,0.43013668060302734,0.4301365911960602,-1.0570048093795776
126,30479,0.23970840871334076,0.2397085428237915,-0.4790487289428711,,,
127,30719,,,,0.481224000453949,0.48122403025627136,-1.3364509344100952
127,30719,0.22929374873638153,0.2292938083410263,-0.46324968338012695,,,
128,30959,,,,0.44093871116638184,0.44093871116638184,-1.1935774087905884
128,30959,0.22970184683799744,0.22970181703567505,-0.43044033646583557,,,
129,31199,,,,0.42334064841270447,0.4233406186103821,-0.9751921892166138
129,31199,0.22368565201759338,0.2236855924129486,-0.4088256061077118,,,
130,31439,,,,0.49927765130996704,0.4992775619029999,-1.392289161682129
130,31439,0.23642288148403168,0.23642297089099884,-0.46783754229545593,,,
131,31679,,,,0.44112345576286316,0.44112345576286316,-0.9262580275535583
131,31679,0.22634640336036682,0.2263464331626892,-0.4249555170536041,,,
132,31919,,,,0.4335384666919708,0.4335384964942932,-1.1215546131134033
132,31919,0.22559715807437897,0.22559723258018494,-0.4464585781097412,,,
133,32159,,,,0.450643926858902,0.45064395666122437,-1.1140053272247314
133,32159,0.2260623723268509,0.2260623425245285,-0.4327561557292938,,,
134,32399,,,,0.4107428193092346,0.41074278950691223,-0.7918096780776978
134,32399,0.22445228695869446,0.22445227205753326,-0.42001935839653015,,,
135,32639,,,,0.42509469389915466,0.42509469389915466,-1.0279276371002197
135,32639,0.23041123151779175,0.23041127622127533,-0.4503127634525299,,,
136,32879,,,,0.4437701404094696,0.44377005100250244,-1.0347000360488892
136,32879,0.21756550669670105,0.2175656110048294,-0.4150574803352356,,,
137,33119,,,,0.4433475136756897,0.4433475434780121,-1.1530171632766724
137,33119,0.22983433306217194,0.22983446717262268,-0.4675513207912445,,,
138,33359,,,,0.4465431272983551,0.4465431272983551,-1.0507811307907104
138,33359,0.22613456845283508,0.22613458335399628,-0.43006572127342224,,,
139,33599,,,,0.4614180624485016,0.46141812205314636,-1.3152340650558472
139,33599,0.2220284789800644,0.22202853858470917,-0.4429209232330322,,,
140,33839,,,,0.38816916942596436,0.38816922903060913,-0.7704035639762878
140,33839,0.21988891065120697,0.21988897025585175,-0.44326096773147583,,,
141,34079,,,,0.41784998774528503,0.41784992814064026,-0.9883781671524048
141,34079,0.20939241349697113,0.20939235389232635,-0.3716929852962494,,,
142,34319,,,,0.43885278701782227,0.4388527572154999,-1.0377119779586792
142,34319,0.20984722673892975,0.20984721183776855,-0.37940940260887146,,,
143,34559,,,,0.4485975503921509,0.4485974907875061,-1.1832300424575806
143,34559,0.2167731523513794,0.21677309274673462,-0.4033423066139221,,,
144,34799,,,,0.4415484666824341,0.44154855608940125,-1.0574110746383667
144,34799,0.2149815559387207,0.21498163044452667,-0.39812153577804565,,,
145,35039,,,,0.4039052724838257,0.4039052724838257,-0.9226738810539246
145,35039,0.21683646738529205,0.21683651208877563,-0.4285747706890106,,,
146,35279,,,,0.40095436573028564,0.40095439553260803,-0.8275018930435181
146,35279,0.21651209890842438,0.21651217341423035,-0.41514578461647034,,,
147,35519,,,,0.46831655502319336,0.4683164358139038,-1.1079351902008057
147,35519,0.20503300428390503,0.2050330638885498,-0.3190624415874481,,,
148,35759,,,,0.4260154962539673,0.42601555585861206,-1.080843210220337
148,35759,0.21066561341285706,0.21066556870937347,-0.3644815981388092,,,
149,35999,,,,0.48339828848838806,0.4833981990814209,-1.4560250043869019
149,35999,0.20174160599708557,0.20174168050289154,-0.3505166471004486,,,
150,36239,,,,0.4181084632873535,0.41810843348503113,-1.0758336782455444
150,36239,0.20881600677967072,0.20881600677967072,-0.3457016050815582,,,
151,36479,,,,0.4618698060512543,0.4618699550628662,-1.1626695394515991
151,36479,0.20027895271778107,0.20027899742126465,-0.33421605825424194,,,
152,36719,,,,0.4549499452114105,0.45494991540908813,-1.0692951679229736
152,36719,0.20380288362503052,0.2038028985261917,-0.3473797142505646,,,
153,36959,,,,0.5105839371681213,0.5105838775634766,-1.3673466444015503
153,36959,0.20220008492469788,0.20220015943050385,-0.33938056230545044,,,
154,37199,,,,0.46446529030799866,0.46446532011032104,-1.2091573476791382
154,37199,0.20152024924755096,0.20152021944522858,-0.35902342200279236,,,
155,37439,,,,0.43111979961395264,0.4311198592185974,-1.0630416870117188
155,37439,0.19854319095611572,0.19854319095611572,-0.36355337500572205,,,
156,37679,,,,0.48088622093200684,0.48088622093200684,-1.2678873538970947
156,37679,0.19816264510154724,0.19816267490386963,-0.3266776502132416,,,
157,37919,,,,0.4388716518878937,0.43887171149253845,-1.1055668592453003
157,37919,0.200884610414505,0.20088456571102142,-0.34171923995018005,,,
158,38159,,,,0.43234583735466003,0.43234577775001526,-1.0363739728927612
158,38159,0.1975841224193573,0.19758400321006775,-0.3216385543346405,,,
159,38399,,,,0.461638480424881,0.461638480424881,-1.2660856246948242
159,38399,0.19468814134597778,0.1946880966424942,-0.35092049837112427,,,
160,38639,,,,0.3994402289390564,0.39944031834602356,-0.885211169719696
160,38639,0.19697198271751404,0.1969720423221588,-0.3184238374233246,,,
161,38879,,,,0.422317773103714,0.4223177433013916,-0.9481632113456726
161,38879,0.19311051070690155,0.19311049580574036,-0.29979366064071655,,,
162,39119,,,,0.4598861038684845,0.4598861038684845,-1.18714439868927
162,39119,0.1901845932006836,0.1901845932006836,-0.30574432015419006,,,
163,39359,,,,0.4629833400249481,0.46298331022262573,-1.2323368787765503
163,39359,0.19038447737693787,0.1903843730688095,-0.2969602644443512,,,
164,39599,,,,0.42315617203712463,0.42315614223480225,-0.9294754266738892
164,39599,0.19690833985805511,0.19690833985805511,-0.3311186134815216,,,
165,39839,,,,0.4419619143009186,0.4419619143009186,-1.1434420347213745
165,39839,0.19981113076210022,0.19981110095977783,-0.34465542435646057,,,
166,40079,,,,0.45870935916900635,0.4587094187736511,-1.2059723138809204
166,40079,0.19029463827610016,0.19029463827610016,-0.29973599314689636,,,
167,40319,,,,0.44118550419807434,0.44118553400039673,-1.035870909690857
167,40319,0.1911858469247818,0.1911858320236206,-0.320872038602829,,,
168,40559,,,,0.4428759217262268,0.4428758919239044,-1.1237167119979858
168,40559,0.18795666098594666,0.18795666098594666,-0.28035157918930054,,,
169,40799,,,,0.50830078125,0.5083009004592896,-1.3687775135040283
169,40799,0.1895843744277954,0.1895844042301178,-0.28084680438041687,,,
170,41039,,,,0.4357592761516571,0.4357592761516571,-1.0210790634155273
170,41039,0.1862669289112091,0.1862669736146927,-0.28394487500190735,,,
171,41279,,,,0.4168298542499542,0.41682982444763184,-0.8689621090888977
171,41279,0.18853625655174255,0.18853621184825897,-0.28930458426475525,,,
172,41519,,,,0.42836013436317444,0.42836010456085205,-0.9501449465751648
172,41519,0.1881616860628128,0.1881617158651352,-0.31026241183280945,,,
173,41759,,,,0.43946486711502075,0.4394647479057312,-1.005170464515686
173,41759,0.18541140854358673,0.1854114830493927,-0.27416351437568665,,,
174,41999,,,,0.43231695890426636,0.4323168992996216,-1.1278406381607056
174,41999,0.18766485154628754,0.1876649558544159,-0.2996473014354706,,,
175,42239,,,,0.4144543409347534,0.4144543409347534,-0.9986627697944641
175,42239,0.1791459321975708,0.17914597690105438,-0.2470276802778244,,,
176,42479,,,,0.41244351863861084,0.4124434292316437,-0.9502556920051575
176,42479,0.18053799867630005,0.1805378794670105,-0.25499439239501953,,,
177,42719,,,,0.4715604782104492,0.471560537815094,-1.0931142568588257
177,42719,0.18055947124958038,0.18055947124958038,-0.3028564453125,,,
178,42959,,,,0.4307929575443268,0.4307929277420044,-0.9476736187934875
178,42959,0.17846918106079102,0.17846915125846863,-0.2494899481534958,,,
179,43199,,,,0.4313637912273407,0.43136370182037354,-0.9358153343200684
179,43199,0.17712125182151794,0.17712119221687317,-0.2449350208044052,,,
180,43439,,,,0.43359094858169556,0.43359094858169556,-0.9442216157913208
180,43439,0.177560493350029,0.17756055295467377,-0.23584873974323273,,,
181,43679,,,,0.4528232216835022,0.45282313227653503,-1.0036300420761108
181,43679,0.17682833969593048,0.17682835459709167,-0.2839753031730652,,,
182,43919,,,,0.4205567538738251,0.4205567538738251,-0.8339326977729797
182,43919,0.17638663947582245,0.17638669908046722,-0.24984823167324066,,,
183,44159,,,,0.44685837626457214,0.44685831665992737,-1.0537976026535034
183,44159,0.17770570516586304,0.17770570516586304,-0.25336456298828125,,,
184,44399,,,,0.4580582082271576,0.45805826783180237,-1.1632823944091797
184,44399,0.17976069450378418,0.17976072430610657,-0.2702299654483795,,,
185,44639,,,,0.425365686416626,0.4253655970096588,-0.9906125068664551
185,44639,0.1781395524740219,0.17813964188098907,-0.23631525039672852,,,
186,44879,,,,0.44614914059638977,0.44614917039871216,-1.008625864982605
186,44879,0.17383934557437897,0.17383937537670135,-0.2386753112077713,,,
187,45119,,,,0.4354645311832428,0.4354645609855652,-1.0810763835906982
187,45119,0.17863768339157104,0.17863769829273224,-0.22881145775318146,,,
188,45359,,,,0.45993733406066895,0.4599372148513794,-1.0533440113067627
188,45359,0.1776035577058792,0.1776035726070404,-0.26017194986343384,,,
189,45599,,,,0.4491255581378937,0.4491255581378937,-1.1347230672836304
189,45599,0.16919855773448944,0.16919852793216705,-0.21942444145679474,,,
190,45839,,,,0.41337889432907104,0.4133789539337158,-0.8756563067436218
190,45839,0.16860640048980713,0.16860643029212952,-0.24715638160705566,,,
191,46079,,,,0.4189930856227875,0.4189930558204651,-0.8268213272094727
191,46079,0.16667048633098602,0.1666705459356308,-0.1964043825864792,,,
192,46319,,,,0.4377482235431671,0.4377482235431671,-0.9145112037658691
192,46319,0.17493371665477753,0.17493371665477753,-0.24421529471874237,,,
193,46559,,,,0.43139225244522095,0.43139222264289856,-1.0442131757736206
193,46559,0.1669205278158188,0.1669205129146576,-0.22450213134288788,,,
194,46799,,,,0.4109303653240204,0.4109303057193756,-0.932132363319397
194,46799,0.17389187216758728,0.1738917976617813,-0.2505910098552704,,,
195,47039,,,,0.44330084323883057,0.4433007836341858,-0.9289366602897644
195,47039,0.17070309817790985,0.17070314288139343,-0.2364582121372223,,,
196,47279,,,,0.42344993352890015,0.42344990372657776,-0.90281742811203
196,47279,0.16923163831233978,0.1692316234111786,-0.21680310368537903,,,
197,47519,,,,0.4399849474430084,0.4399850368499756,-1.0413435697555542
197,47519,0.17307163774967194,0.17307168245315552,-0.24549971520900726,,,
198,47759,,,,0.46033385396003723,0.460333913564682,-1.1483702659606934
198,47759,0.16958670318126678,0.16958674788475037,-0.23442164063453674,,,
199,47999,,,,0.4297836422920227,0.4297836124897003,-0.9433051943778992
199,47999,0.16950643062591553,0.16950643062591553,-0.21020470559597015,,,
